filename,student_id,grade
IEAP-BG Grades_2022T4ET4E,14850,A
IEAP-BG Grades_2022T4ET4E,14902,A
IEAP-BG Grades_2022T4ET4E,14866,F
IEAP-BG Grades_2022T4ET4E,14934,A
IEAP-BG Grades_2022T4ET4E,14999,A
IEAP-BG Grades_2022T4ET4E,14969,B
IEAP-BG Grades_2022T4ET4E,14897,A
IEAP-BG Grades_2022T4ET4E,14998,A
IEAP-BG Grades_2022T4ET4E,14913,B
IEAP-BG Grades_2022T4ET4E,15049,B
IEAP-BG Grades_2022T4ET4E,14974,C
IEAP-BG Grades_2022T4ET4E,14689,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,08579,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,08636,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,10262,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,10452,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,11482,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,13020,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,13052,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,13198,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,13386,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,13827,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14689,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14845,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14850,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14859,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14860,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14866,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14873,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14875,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14876,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14877,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14885,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14897,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14902,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14910,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14913,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14915,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14917,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14923,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14929,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14934,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14947,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14964,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14969,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14970,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14974,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14976,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14981,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14984,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14998,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,14999,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15012,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15020,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15025,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15026,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15027,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15028,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15029,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15036,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15040,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15049,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15071,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15080,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15083,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15104,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15122,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15127,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15145,C
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15170,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15184,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15194,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15195,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15218,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15228,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15242,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15243,B
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15244,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15261,F
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15262,A
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15270,D
IEAP-BG January 2023 Term A Final Grades_2022T4ET4E,15271,F
