filename,student_id,grade
IEAP-B Final Grades_240109E-T1AE,16143,A
IEAP-B Final Grades_240109E-T1AE,16152,C
IEAP-B Final Grades_240109E-T1AE,16159,B
IEAP-B Final Grades_240109E-T1AE,16164,D
IEAP-B Final Grades_240109E-T1AE,16167,B
IEAP-B Final Grades_240109E-T1AE,16168,B
IEAP-B Final Grades_240109E-T1AE,16169,B
IEAP-B Final Grades_240109E-T1AE,16170,B
IEAP-B Final Grades_240109E-T1AE,16177,A
IEAP-B Final Grades_240109E-T1AE,16190,F
IEAP-B Final Grades_240109E-T1AE,16196,A
IEAP-B Final Grades_240109E-T1AE,16197,A
IEAP-B Final Grades_240109E-T1AE,16200,F
IEAP-B Final Grades_240109E-T1AE,16212,C
IEAP-B Final Grades_240109E-T1AE,16221,C
IEAP-B Final Grades_240109E-T1AE,16235,C
IEAP-B Final Grades_240109E-T1AE,16237,B
IEAP-B Final Grades_240109E-T1AE,16253,C
IEAP-B Final Grades_240109E-T1AE,16256,B
IEAP-B Final Grades_240109E-T1AE,16260,C
IEAP-B Final Grades_240109E-T1AE,16261,C
IEAP-B Final Grades_240109E-T1AE,16278,B
IEAP-B Final Grades_240109E-T1AE,16281,D
IEAP-B Final Grades_240109E-T1AE,16284,B
IEAP-B Final Grades_240109E-T1AE,16285,B
IEAP-B Final Grades_240109E-T1AE,16305,B
IEAP-B Final Grades_240109E-T1AE,16317,C
IEAP-B Final Grades_240109E-T1AE,16320,B
IEAP-B Final Grades_240109E-T1AE,16321,D
IEAP-B Final Grades_240109E-T1AE,16336,B
IEAP-B Final Grades_240109E-T1AE,16355,D
IEAP-B Final Grades_240109E-T1AE,16387,F
IEAP-B Final Grades_240109E-T1AE,16399,B
IEAP-B Final Grades_240109E-T1AE,16402,A
IEAP-B Final Grades_240109E-T1AE,16403,F
IEAP-B Final Grades_240109E-T1AE,16424,B
IEAP-B Final Grades_240109E-T1AE,16432,C
IEAP-B Final Grades_240109E-T1AE,16433,F
IEAP-B Final Grades_240109E-T1AE,16434,C
IEAP-B Final Grades_240109E-T1AE,16448,C
IEAP-B Final Grades_240109E-T1AE,16461,B
IEAP-B Final Grades_240109E-T1AE,16476,F
IEAP-B Final Grades_240109E-T1AE,16478,A
IEAP-B Final Grades_240109E-T1AE,16479,B
IEAP-B Final Grades_240109E-T1AE,16485,B
IEAP-B Final Grades_240109E-T1AE,16486,D
IEAP-B Final Grades_240109E-T1AE,16487,C
IEAP-B Final Grades_240109E-T1AE,16495,A
IEAP-B Final Grades_240109E-T1AE,16504,C
IEAP-B Final Grades_240109E-T1AE,16505,D
IEAP-B Final Grades_240109E-T1AE,16510,C
IEAP-B Final Grades_240109E-T1AE,16522,F
IEAP-B Final Grades_240109E-T1AE,16530,D
IEAP-B Final Grades_240109E-T1AE,16543,C
IEAP-B Final Grades_240109E-T1AE,16544,C
